Artistname;RecordTitle;RecordType;Year;SongTitle
Alphaville;Forever Young;LP;1984;Fallen Angel
Alphaville;Forever Young;LP;1984;Lies
Alphaville;Forever Young;LP;1984;Big In Japan
Alphaville;Forever Young;LP;1984;A Victory Of Love
Alphaville;Forever Young;LP;1984;To Germany With Love
Alphaville;Forever Young;LP;1984;Summer In Berlin
Alphaville;Jet Set (7");Single;1985;Jet Set
Alphaville;Jet Set (7");Single;1985;Golden Feeling
Alphaville;The Breathtaking Blue;LP;1989;Heaven Or Hell
Alphaville;The Breathtaking Blue;LP;1989;Summer Rain
Alphaville;The Breathtaking Blue;LP;1989;Romeos
Alphaville;The Breathtaking Blue;LP;1989;She Fades Away
Alphaville;The Breathtaking Blue;LP;1989;Mysteries Of Love
Alphaville;The Breathtaking Blue;LP;1989;Ariana
Alphaville;The Breathtaking Blue;LP;1989;Middle Of The Riddle
Alphaville;The Breathtaking Blue;LP;1989;Patricia's Park
Alphaville;The Breathtaking Blue;LP;1989;For A Million
Alphaville;The Breathtaking Blue;LP;1989;Anyway
Altered Images;Happy Birthday;LP;1981;Legionaire
Altered Images;Happy Birthday;LP;1981;Faithless
Altered Images;Happy Birthday;LP;1981;Outro Happy Birthday
Altered Images;Happy Birthday;LP;1981;Insects
Altered Images;Happy Birthday;LP;1981;Leave Me Alone
Altered Images;Happy Birthday;LP;1981;A Days Wait
Altered Images;Happy Birthday;LP;1981;Midnight
Altered Images;Happy Birthday;LP;1981;Real Toys
Altered Images;Happy Birthday;LP;1981;Beckoning Strings
Altered Images;Happy Birthday;LP;1981;Idols
Altered Images;Happy Birthday;LP;1981;Love And Kisses
Altered Images;Happy Birthday;LP;1981;Intro Happy Birthday
Altered Images;Happy Birthday;LP;1981;Happy Birthday
Alternative TV;Strange Kicks;LP;1981;My Hand Is Still Wet
Alternative TV;Strange Kicks;LP;1981;Strange Kicks
Alternative TV;Strange Kicks;LP;1981;Communicate
Alternative TV;Strange Kicks;LP;1981;Mirror Boy
Alternative TV;Strange Kicks;LP;1981;There Goes My Date With Doug
Alternative TV;Strange Kicks;LP;1981;Ancient Rebels
Alternative TV;Strange Kicks;LP;1981;Anye Is Back
Alternative TV;Strange Kicks;LP;1981;Fun City
Alternative TV;Strange Kicks;LP;1981;T.V. Operator
Alternative TV;Strange Kicks;LP;1981;Cold Rain
Alternative TV;Strange Kicks;LP;1981;Who Are They?
Alternative TV;Strange Kicks;LP;1981;Sleep In Bed
Amon Düül;Airs On A Shoe String (Best Of);CD;1987;Olaf (Where's My $20000 ?)
Amon Düül;Airs On A Shoe String (Best Of);CD;1987;Marcus Leid
Amon Düül;Airs On A Shoe String (Best Of);CD;1987;Pioneer
Amon Düül;Airs On A Shoe String (Best Of);CD;1987;Hymn For The Hardcore
Amon Düül;Airs On A Shoe String (Best Of);CD;1987;One Moments Anger Is Two Pints Of Blood
